Week Ending,LineOfBusiness,Type,Prod,Sub Prod,Balance,Accounts,HIER1_CORP_ID,Group,Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Secure Growth Certificate,,2929573,32,GEOGRAPHY,Horizon Core Group,Riverbend Territory
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Secure Growth Certificate,,9581287,92,GEOGRAPHY,Horizon Core Group,Harmony Plains Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Secure Growth Certificate,,26620964,68,GEOGRAPHY,Apex Corporate Cluster,Pinnacle Corporate Zone
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Secure Growth Certificate,,31777925,147,GEOGRAPHY,Coastal Prime Group,Lakeside Central Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Secure Growth Certificate,,14742018,84,GEOGRAPHY,Coastal Prime Group,Northshore Territory
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Secure Growth Certificate,,13061795,94,GEOGRAPHY,Coastal Prime Group,Coastal Horizon Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Secure Growth Certificate,,10852104,61,GEOGRAPHY,Coastal Prime Group,Gulfstream Territory
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Secure Growth Certificate,,12433882,123,GEOGRAPHY,Coastal Prime Group,Bayfront Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Secure Growth Certificate,,6217985,67,GEOGRAPHY,Atlantic Growth Collective,Piedmont Central Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Secure Growth Certificate,,2083948,33,GEOGRAPHY,Atlantic Growth Collective,Commonwealth Central Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Secure Growth Certificate,,9645542,67,GEOGRAPHY,Atlantic Growth Collective,Harborview Territory
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Secure Growth Certificate,,34460542,213,GEOGRAPHY,Atlantic Growth Collective,Seaside Gateway Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Secure Growth Certificate,,2203916,11,GEOGRAPHY,Atlantic Growth Collective,Palmetto Metro Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Secure Growth Certificate,,3223808,18,GEOGRAPHY,Atlantic Growth Collective,Blue Ridge Territory
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Everyday Access Account,,150347649,3237,GEOGRAPHY,Horizon Core Group,Metro Capital Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Everyday Access Account,,32647035,1084,GEOGRAPHY,Horizon Core Group,Highland Valley Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Everyday Access Account,,57549931,1878,GEOGRAPHY,Horizon Core Group,Southern Crest Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Everyday Access Account,,15617334,720,GEOGRAPHY,Horizon Core Group,Riverbend Territory
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Everyday Access Account,,40347745,1354,GEOGRAPHY,Horizon Core Group,Harmony Plains Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Everyday Access Account,,288263849,2342,GEOGRAPHY,Apex Corporate Cluster,Pinnacle Corporate Zone
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Everyday Access Account,,117416136,3205,GEOGRAPHY,Coastal Prime Group,Lakeside Central Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Everyday Access Account,,24581920,870,GEOGRAPHY,Coastal Prime Group,Northshore Territory
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Everyday Access Account,,96213105,1804,GEOGRAPHY,Coastal Prime Group,Coastal Horizon Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Everyday Access Account,,20937540,582,GEOGRAPHY,Coastal Prime Group,Gulfstream Territory
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Everyday Access Account,,44957754,1233,GEOGRAPHY,Coastal Prime Group,Bayfront Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Everyday Access Account,,17486946,837,GEOGRAPHY,Atlantic Growth Collective,Piedmont Central Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Everyday Access Account,,27313657,648,GEOGRAPHY,Atlantic Growth Collective,Commonwealth Central Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Everyday Access Account,,85176587,883,GEOGRAPHY,Atlantic Growth Collective,Harborview Territory
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Everyday Access Account,,16866585,808,GEOGRAPHY,Atlantic Growth Collective,Seaside Gateway Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Everyday Access Account,,12316384,330,GEOGRAPHY,Atlantic Growth Collective,Palmetto Metro Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Everyday Access Account,,28065679,588,GEOGRAPHY,Atlantic Growth Collective,Blue Ridge Territory
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Premium Yield Account,,169577572,497,GEOGRAPHY,Horizon Core Group,Metro Capital Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Premium Yield Account,,26968393,138,GEOGRAPHY,Horizon Core Group,Highland Valley Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Premium Yield Account,,27963786,229,GEOGRAPHY,Horizon Core Group,Southern Crest Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Premium Yield Account,,5347112,77,GEOGRAPHY,Horizon Core Group,Riverbend Territory
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Premium Yield Account,,69634478,227,GEOGRAPHY,Horizon Core Group,Harmony Plains Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Premium Yield Account,,225361965,473,GEOGRAPHY,Apex Corporate Cluster,Pinnacle Corporate Zone
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Premium Yield Account,,152947919,586,GEOGRAPHY,Coastal Prime Group,Lakeside Central Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Premium Yield Account,,24710559,163,GEOGRAPHY,Coastal Prime Group,Northshore Territory
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Premium Yield Account,,64619816,243,GEOGRAPHY,Coastal Prime Group,Coastal Horizon Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Premium Yield Account,,25649274,102,GEOGRAPHY,Coastal Prime Group,Gulfstream Territory
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Premium Yield Account,,59183572,224,GEOGRAPHY,Coastal Prime Group,Bayfront Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Premium Yield Account,,22002516,176,GEOGRAPHY,Atlantic Growth Collective,Piedmont Central Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Premium Yield Account,,27506339,190,GEOGRAPHY,Atlantic Growth Collective,Commonwealth Central Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Premium Yield Account,,30903777,217,GEOGRAPHY,Atlantic Growth Collective,Harborview Territory
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Premium Yield Account,,12970143,169,GEOGRAPHY,Atlantic Growth Collective,Seaside Gateway Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Premium Yield Account,,13494155,67,GEOGRAPHY,Atlantic Growth Collective,Palmetto Metro Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Premium Yield Account,,6708416,81,GEOGRAPHY,Atlantic Growth Collective,Blue Ridge Territory
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Advantage Interest Account,,32762199,46,GEOGRAPHY,Horizon Core Group,Metro Capital Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Advantage Interest Account,,16530926,48,GEOGRAPHY,Horizon Core Group,Highland Valley Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Advantage Interest Account,,2710460,30,GEOGRAPHY,Horizon Core Group,Southern Crest Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Advantage Interest Account,,5650312,18,GEOGRAPHY,Horizon Core Group,Riverbend Territory
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Advantage Interest Account,,2184704,36,GEOGRAPHY,Horizon Core Group,Harmony Plains Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Advantage Interest Account,,17780483,52,GEOGRAPHY,Apex Corporate Cluster,Pinnacle Corporate Zone
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Advantage Interest Account,,3417921,31,GEOGRAPHY,Coastal Prime Group,Lakeside Central Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Advantage Interest Account,,7326181,40,GEOGRAPHY,Coastal Prime Group,Northshore Territory
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Advantage Interest Account,,7568618,38,GEOGRAPHY,Coastal Prime Group,Coastal Horizon Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Advantage Interest Account,,1574034,11,GEOGRAPHY,Coastal Prime Group,Gulfstream Territory
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Advantage Interest Account,,27528535,27,GEOGRAPHY,Coastal Prime Group,Bayfront Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Advantage Interest Account,,3426405,26,GEOGRAPHY,Atlantic Growth Collective,Piedmont Central Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Advantage Interest Account,,5569784,73,GEOGRAPHY,Atlantic Growth Collective,Commonwealth Central Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Advantage Interest Account,,8472253,68,GEOGRAPHY,Atlantic Growth Collective,Harborview Territory
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Advantage Interest Account,,2934155,39,GEOGRAPHY,Atlantic Growth Collective,Seaside Gateway Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Advantage Interest Account,,1816325,8,GEOGRAPHY,Atlantic Growth Collective,Palmetto Metro Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Advantage Interest Account,,2330866,24,GEOGRAPHY,Atlantic Growth Collective,Blue Ridge Territory
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Smart Savings Plan,,2059944,83,GEOGRAPHY,Horizon Core Group,Metro Capital Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Smart Savings Plan,,1178865,35,GEOGRAPHY,Horizon Core Group,Highland Valley Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Smart Savings Plan,,1219575,46,GEOGRAPHY,Horizon Core Group,Southern Crest Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Smart Savings Plan,,1036214,16,GEOGRAPHY,Horizon Core Group,Riverbend Territory
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Smart Savings Plan,,1429324,49,GEOGRAPHY,Horizon Core Group,Harmony Plains Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Smart Savings Plan,,2180972,46,GEOGRAPHY,Apex Corporate Cluster,Pinnacle Corporate Zone
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Smart Savings Plan,,2820213,82,GEOGRAPHY,Coastal Prime Group,Lakeside Central Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Smart Savings Plan,,2600549,32,GEOGRAPHY,Coastal Prime Group,Northshore Territory
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Smart Savings Plan,,6674816,38,GEOGRAPHY,Coastal Prime Group,Coastal Horizon Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Smart Savings Plan,,128778,18,GEOGRAPHY,Coastal Prime Group,Gulfstream Territory
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Smart Savings Plan,,456619,21,GEOGRAPHY,Coastal Prime Group,Bayfront Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Smart Savings Plan,,863411,32,GEOGRAPHY,Atlantic Growth Collective,Piedmont Central Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Smart Savings Plan,,8033,3,GEOGRAPHY,Atlantic Growth Collective,Commonwealth Central Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Smart Savings Plan,,187190,8,GEOGRAPHY,Atlantic Growth Collective,Harborview Territory
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Smart Savings Plan,,636268,16,GEOGRAPHY,Atlantic Growth Collective,Seaside Gateway Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Smart Savings Plan,,398684,11,GEOGRAPHY,Atlantic Growth Collective,Palmetto Metro Region
08-Jan-23,Summit Private Client Services,Enterprise Growth Unit,Smart Savings Plan,,159242,17,GEOGRAPHY,Atlantic Growth Collective,Blue Ridge Territory
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Secure Growth Certificate,,75430786,799,GEOGRAPHY,Horizon Core Group,Metro Capital Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Secure Growth Certificate,,55203324,412,GEOGRAPHY,Horizon Core Group,Highland Valley Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Secure Growth Certificate,,30108816,508,GEOGRAPHY,Horizon Core Group,Southern Crest Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Secure Growth Certificate,,24823601,362,GEOGRAPHY,Horizon Core Group,Riverbend Territory
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Secure Growth Certificate,,81367112,805,GEOGRAPHY,Horizon Core Group,Harmony Plains Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Secure Growth Certificate,,587291101,1911,GEOGRAPHY,Apex Corporate Cluster,Pinnacle Corporate Zone
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Secure Growth Certificate,,121561825,895,GEOGRAPHY,Coastal Prime Group,Lakeside Central Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Secure Growth Certificate,,55794049,335,GEOGRAPHY,Coastal Prime Group,Northshore Territory
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Secure Growth Certificate,,79375171,541,GEOGRAPHY,Coastal Prime Group,Coastal Horizon Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Secure Growth Certificate,,25403443,256,GEOGRAPHY,Coastal Prime Group,Gulfstream Territory
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Secure Growth Certificate,,53582481,438,GEOGRAPHY,Coastal Prime Group,Bayfront Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Secure Growth Certificate,,35700383,513,GEOGRAPHY,Atlantic Growth Collective,Piedmont Central Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Secure Growth Certificate,,12227955,158,GEOGRAPHY,Atlantic Growth Collective,Commonwealth Central Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Secure Growth Certificate,,92680072,333,GEOGRAPHY,Atlantic Growth Collective,Harborview Territory
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Secure Growth Certificate,,46648450,494,GEOGRAPHY,Atlantic Growth Collective,Seaside Gateway Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Secure Growth Certificate,,9198232,93,GEOGRAPHY,Atlantic Growth Collective,Palmetto Metro Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Secure Growth Certificate,,21185073,234,GEOGRAPHY,Atlantic Growth Collective,Blue Ridge Territory
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Everyday Access Account,,193555195,5127,GEOGRAPHY,Horizon Core Group,Metro Capital Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Everyday Access Account,,20050304,1859,GEOGRAPHY,Horizon Core Group,Highland Valley Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Everyday Access Account,,47641207,2518,GEOGRAPHY,Horizon Core Group,Southern Crest Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Everyday Access Account,,21211678,1708,GEOGRAPHY,Horizon Core Group,Riverbend Territory
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Everyday Access Account,,42384413,2462,GEOGRAPHY,Horizon Core Group,Harmony Plains Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Everyday Access Account,,48150780,1944,GEOGRAPHY,Apex Corporate Cluster,Pinnacle Corporate Zone
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Everyday Access Account,,60982796,3203,GEOGRAPHY,Coastal Prime Group,Lakeside Central Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Everyday Access Account,,16635464,975,GEOGRAPHY,Coastal Prime Group,Northshore Territory
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Everyday Access Account,,128598374,1637,GEOGRAPHY,Coastal Prime Group,Coastal Horizon Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Everyday Access Account,,27099231,810,GEOGRAPHY,Coastal Prime Group,Gulfstream Territory
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Everyday Access Account,,21582163,1071,GEOGRAPHY,Coastal Prime Group,Bayfront Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Everyday Access Account,,7099739,957,GEOGRAPHY,Atlantic Growth Collective,Piedmont Central Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Everyday Access Account,,31576494,1120,GEOGRAPHY,Atlantic Growth Collective,Commonwealth Central Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Everyday Access Account,,94762577,1782,GEOGRAPHY,Atlantic Growth Collective,Harborview Territory
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Everyday Access Account,,37283267,1449,GEOGRAPHY,Atlantic Growth Collective,Seaside Gateway Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Everyday Access Account,,4846713,305,GEOGRAPHY,Atlantic Growth Collective,Palmetto Metro Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Everyday Access Account,,9188784,739,GEOGRAPHY,Atlantic Growth Collective,Blue Ridge Territory
08-Jan-23,Summit Private Client Services,Consumer Financial Services,FutureNest Retirement Plan,,9238118,493,GEOGRAPHY,Horizon Core Group,Metro Capital Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,FutureNest Retirement Plan,,4249960,212,GEOGRAPHY,Horizon Core Group,Highland Valley Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,FutureNest Retirement Plan,,5041266,311,GEOGRAPHY,Horizon Core Group,Southern Crest Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,FutureNest Retirement Plan,,2198911,118,GEOGRAPHY,Horizon Core Group,Riverbend Territory
08-Jan-23,Summit Private Client Services,Consumer Financial Services,FutureNest Retirement Plan,,5420321,178,GEOGRAPHY,Horizon Core Group,Harmony Plains Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,FutureNest Retirement Plan,,2747918,31,GEOGRAPHY,Apex Corporate Cluster,Pinnacle Corporate Zone
08-Jan-23,Summit Private Client Services,Consumer Financial Services,FutureNest Retirement Plan,,11484274,288,GEOGRAPHY,Coastal Prime Group,Lakeside Central Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,FutureNest Retirement Plan,,4450568,120,GEOGRAPHY,Coastal Prime Group,Northshore Territory
08-Jan-23,Summit Private Client Services,Consumer Financial Services,FutureNest Retirement Plan,,6688569,136,GEOGRAPHY,Coastal Prime Group,Coastal Horizon Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,FutureNest Retirement Plan,,1520427,55,GEOGRAPHY,Coastal Prime Group,Gulfstream Territory
08-Jan-23,Summit Private Client Services,Consumer Financial Services,FutureNest Retirement Plan,,7961710,94,GEOGRAPHY,Coastal Prime Group,Bayfront Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,FutureNest Retirement Plan,,8174221,200,GEOGRAPHY,Atlantic Growth Collective,Piedmont Central Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,FutureNest Retirement Plan,,1437770,103,GEOGRAPHY,Atlantic Growth Collective,Commonwealth Central Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,FutureNest Retirement Plan,,8006235,218,GEOGRAPHY,Atlantic Growth Collective,Harborview Territory
08-Jan-23,Summit Private Client Services,Consumer Financial Services,FutureNest Retirement Plan,,4023461,237,GEOGRAPHY,Atlantic Growth Collective,Seaside Gateway Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,FutureNest Retirement Plan,,1628980,33,GEOGRAPHY,Atlantic Growth Collective,Palmetto Metro Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,FutureNest Retirement Plan,,1854792,106,GEOGRAPHY,Atlantic Growth Collective,Blue Ridge Territory
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Premium Yield Account,,301279688,2419,GEOGRAPHY,Horizon Core Group,Metro Capital Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Premium Yield Account,,54758132,762,GEOGRAPHY,Horizon Core Group,Highland Valley Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Premium Yield Account,,96849380,1074,GEOGRAPHY,Horizon Core Group,Southern Crest Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Premium Yield Account,,66005928,648,GEOGRAPHY,Horizon Core Group,Riverbend Territory
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Premium Yield Account,,116139181,1263,GEOGRAPHY,Horizon Core Group,Harmony Plains Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Premium Yield Account,,344439513,1635,GEOGRAPHY,Apex Corporate Cluster,Pinnacle Corporate Zone
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Premium Yield Account,,365572663,2021,GEOGRAPHY,Coastal Prime Group,Lakeside Central Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Premium Yield Account,,119075916,687,GEOGRAPHY,Coastal Prime Group,Northshore Territory
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Premium Yield Account,,142236305,934,GEOGRAPHY,Coastal Prime Group,Coastal Horizon Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Premium Yield Account,,53234735,432,GEOGRAPHY,Coastal Prime Group,Gulfstream Territory
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Premium Yield Account,,176054689,724,GEOGRAPHY,Coastal Prime Group,Bayfront Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Premium Yield Account,,102434630,843,GEOGRAPHY,Atlantic Growth Collective,Piedmont Central Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Premium Yield Account,,41855737,537,GEOGRAPHY,Atlantic Growth Collective,Commonwealth Central Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Premium Yield Account,,126676761,1037,GEOGRAPHY,Atlantic Growth Collective,Harborview Territory
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Premium Yield Account,,57326862,757,GEOGRAPHY,Atlantic Growth Collective,Seaside Gateway Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Premium Yield Account,,49046774,275,GEOGRAPHY,Atlantic Growth Collective,Palmetto Metro Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Premium Yield Account,,48949782,294,GEOGRAPHY,Atlantic Growth Collective,Blue Ridge Territory
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Advantage Interest Account,,585400662,6060,GEOGRAPHY,Horizon Core Group,Metro Capital Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Advantage Interest Account,,196115510,2795,GEOGRAPHY,Horizon Core Group,Highland Valley Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Advantage Interest Account,,137750257,3077,GEOGRAPHY,Horizon Core Group,Southern Crest Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Advantage Interest Account,,146594022,1964,GEOGRAPHY,Horizon Core Group,Riverbend Territory
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Advantage Interest Account,,267637248,3923,GEOGRAPHY,Horizon Core Group,Harmony Plains Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Advantage Interest Account,,132673770,1407,GEOGRAPHY,Apex Corporate Cluster,Pinnacle Corporate Zone
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Advantage Interest Account,,330531494,4326,GEOGRAPHY,Coastal Prime Group,Lakeside Central Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Advantage Interest Account,,233558642,1726,GEOGRAPHY,Coastal Prime Group,Northshore Territory
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Advantage Interest Account,,564623964,2247,GEOGRAPHY,Coastal Prime Group,Coastal Horizon Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Advantage Interest Account,,150105430,1276,GEOGRAPHY,Coastal Prime Group,Gulfstream Territory
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Advantage Interest Account,,139302662,1610,GEOGRAPHY,Coastal Prime Group,Bayfront Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Advantage Interest Account,,91027484,2179,GEOGRAPHY,Atlantic Growth Collective,Piedmont Central Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Advantage Interest Account,,132163193,1197,GEOGRAPHY,Atlantic Growth Collective,Commonwealth Central Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Advantage Interest Account,,395584199,2137,GEOGRAPHY,Atlantic Growth Collective,Harborview Territory
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Advantage Interest Account,,125903391,1590,GEOGRAPHY,Atlantic Growth Collective,Seaside Gateway Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Advantage Interest Account,,47575868,658,GEOGRAPHY,Atlantic Growth Collective,Palmetto Metro Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Advantage Interest Account,,64659406,952,GEOGRAPHY,Atlantic Growth Collective,Blue Ridge Territory
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Smart Savings Plan,,12022714,1714,GEOGRAPHY,Horizon Core Group,Metro Capital Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Smart Savings Plan,,7509278,1081,GEOGRAPHY,Horizon Core Group,Highland Valley Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Smart Savings Plan,,4307045,1037,GEOGRAPHY,Horizon Core Group,Southern Crest Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Smart Savings Plan,,5551018,627,GEOGRAPHY,Horizon Core Group,Riverbend Territory
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Smart Savings Plan,,11867981,1494,GEOGRAPHY,Horizon Core Group,Harmony Plains Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Smart Savings Plan,,9123705,493,GEOGRAPHY,Apex Corporate Cluster,Pinnacle Corporate Zone
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Smart Savings Plan,,10778859,1623,GEOGRAPHY,Coastal Prime Group,Lakeside Central Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Smart Savings Plan,,3178518,535,GEOGRAPHY,Coastal Prime Group,Northshore Territory
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Smart Savings Plan,,7439995,517,GEOGRAPHY,Coastal Prime Group,Coastal Horizon Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Smart Savings Plan,,2894904,290,GEOGRAPHY,Coastal Prime Group,Gulfstream Territory
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Smart Savings Plan,,4695480,544,GEOGRAPHY,Coastal Prime Group,Bayfront Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Smart Savings Plan,,4811744,889,GEOGRAPHY,Atlantic Growth Collective,Piedmont Central Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Smart Savings Plan,,1770630,421,GEOGRAPHY,Atlantic Growth Collective,Commonwealth Central Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Smart Savings Plan,,3985994,645,GEOGRAPHY,Atlantic Growth Collective,Harborview Territory
